Transaction ID,Branch,Amount,Sender,Sender Old Balance,Sender New Balance,Receiver,Receiver Old Balance,Receiver New Balance,Transaction Count,Account Age,Last Transaction,Time of Transaction,isFraud
TRX8597636015,Indianapolis,177987.92,C111960027,577890.28,399902.36,C1591954203,1640.26,179628.18,96,5.21,1.11,22:15:43,0
TRX9142736697,"Washington, D.C.",14225.59,C703352837,32059.48,17833.89,C1962297767,96250.11,110475.7,18,7.4,7.34,10:43:11,0
TRX3458093694,Philadelphia,31423.93,C1987221006,28417.81,72834.7,C583744857,72483.06,52796.33,93,9.48,7.15,17:38:51,1
TRX5815309789,Columbus,130562.3,C186481417,1174079.22,1043516.92,C1954139639,13686.1,144248.4,81,7.33,4.01,20:57:56,0
TRX7418133440,Chicago,72.156,C1824418025,392.98,64206.24,C1226298219,77991.97,13586.81,69,8.41,7.55,22:57:48,1
TRX7979060952,Chicago,2620.17,C2060178384,59993.28,57373.11,C1484177113,74749.48,77369.65,77,3.41,1.97,15:02:34,0
TRX4599873775,Los Angeles,16593.82,C1634001207,29555.71,12961.89,C1371400311,22992.23,39586.05,87,5.14,4.11,12:00:15,0
TRX1197282378,Fort Worth,121479.85,C290137108,127094.09,5614.24,C1798380773,61218.85,182698.7,105,8.2,3.37,19:07:40,0
TRX1045644946,San Francisco,3953.73,C690051320,96035.39,92081.66,C1176254217,34017.17,37970.9,107,9.28,3.73,02:12:19,0
TRX5115804174,Phoenix,33465.54,C179455108,50663.32,17197.78,C80722676,82817.58,116283.12,4,8.53,7.59,02:29:07,0
TRX3346439092,Jacksonville,122902.78,C1647402786,615514.14,492611.36,C1892531480,16211.81,139114.59,45,5.26,4.03,18:59:43,0
TRX6908689721,Charlotte,27320.2,C2134398042,51208.24,23888.04,C1200981870,50114.91,77435.11,96,6.27,2.15,20:06:46,0
TRX4518143806,Denver,3879.64,C1243234606,42176.76,38297.12,C349629923,18350.41,22230.05,49,2.17,0.52,04:07:43,0
TRX6625902341,Indianapolis,11515.03,C1632300236,81866.15,70351.12,C1441328175,94117.45,105632.48,15,5.89,5.07,20:38:50,0
TRX1488379266,Seattle,231917.45,C1387620926,17997.32,50424.62,C1442882168,71010.3,26837.83,35,7.69,3.59,19:25:13,1
TRX7158697483,Seattle,5179.7,C2120344156,49005.24,43825.54,C1598561139,57366.36,62546.06,48,9.86,8.22,01:26:43,0
TRX4320199619,San Antonio,6817.11,C466959452,39377.02,32559.91,C1002911155,55436.68,62253.79,2,4.61,2.23,12:44:53,0
TRX1589501154,Philadelphia,48085.273,C223975178,81655.09,21870.97,C1530663374,52409.89,85222.97,85,7.42,3.6,05:59:17,1
TRX3313938336,Columbus,14285.333,C1075996552,22037.51,41328.03,C151781803,54935.26,88259.67,91,5.42,0.6,05:50:32,1
TRX6558951310,Boston,6904.63,C1633615132,69739.81,62835.18,C1454577244,21591.01,28495.64,76,4.44,0.73,04:08:35,0
TRX1487357364,"Washington, D.C.",6078.4,C182203204,86823.58,80745.18,C1413473944,32074.48,38152.88,89,6.76,3.04,07:52:18,0
TRX1925317759,"Washington, D.C.",9587.376,C1194870779,90073.78,18760.17,C244298640,91259.7,93352.34,82,5.31,3.78,12:47:07,1
TRX3911516928,Los Angeles,488338.66,C206921246,73370.29,65621.78,C1608633989,29148.1,5291.26,1,5.5,1.97,05:55:29,1
TRX4047213301,Philadelphia,102398.1,C1088491512,53695.02,11993.44,C980700722,46771.61,45894.06,19,3.82,0.55,13:39:15,1
TRX6714431057,Charlotte,3226.62,C36627152,95732.63,92506.01,C977278793,35075.33,38301.95,10,2.27,2.2,01:38:21,0
TRX3385726021,Columbus,1644.19,C49318987,75477.1,73832.91,C1988584481,75199.12,76843.31,77,6.78,3.76,09:53:18,0
TRX8354440689,"Washington, D.C.",4739.77,C1612554042,19444.87,14705.1,C730553758,58036.93,62776.7,98,10.69,5.14,22:37:28,0
TRX5689992092,Jacksonville,25793.74,C1782324054,50637.12,24843.38,C936706583,96492.37,122286.11,12,6.24,2.48,04:10:52,0
TRX1003914172,Jacksonville,25681.761,C639690519,70132.4,8144.6,C1923810797,64789.36,77191.39,19,8.6,0.77,09:45:42,1
TRX2378459532,Philadelphia,3515.333,C664671266,8242.05,92371.06,C1541840766,54790.53,83627.07,2,3.97,1.11,08:24:51,1
TRX9192475009,San Antonio,142477.29,C1264966132,1114940.53,972463.24,C443021492,67868.53,210345.82,108,5.11,4.48,11:10:23,0
TRX4702784460,New York City,3660.66,C840083671,98891.78,95231.12,C1208826944,82193.67,85854.33,22,10.51,7.89,13:11:50,0
TRX2968834239,Charlotte,8839.99,C1803439542,41662.22,16572.32,C1089291892,76225.42,68221.05,69,7.26,3.77,18:10:16,1
TRX1949550415,Jacksonville,804.16,C2117097811,99718.56,98914.4,C1427775702,42666.97,43471.13,32,6.48,0.08,23:28:28,0
TRX9823069512,Chicago,159960.21,C777295125,169083.37,9123.16,C583093520,84370.33,244330.54,105,4.19,1.57,08:16:51,0
TRX1734868835,Dallas,45447.1,C853075341,67424.49,21977.39,C1375503918,94250.37,139697.47,14,7.82,0.33,18:28:20,0
TRX5623660982,Indianapolis,66285.09,C1607458416,85360.52,19075.43,C1800932232,78715.93,145001.02,82,2.9,1.66,14:56:17,0
TRX1717120069,Houston,5423.28,C1902801188,16083.52,10660.24,C991371197,4628.29,10051.57,98,4.76,4.61,12:42:46,0
TRX2298190831,Nashville,40156.69,C145494758,82859.67,42702.98,C62443122,59809.91,99966.6,34,9.84,2.11,16:51:07,0
TRX7110733939,Chicago,8240.9,C1075996552,2154.62,75159.04,C1066026148,6389.37,67127.72,91,5.42,3.46,16:01:48,1
TRX5369239847,San Antonio,8936.88,C26842093,40372.22,31435.34,C1754547054,19060.21,27997.09,56,7.45,3.37,02:26:40,0
TRX1857164156,San Diego,5311.45,C447477005,40863.3,35551.85,C878861517,76423.79,81735.24,44,6.11,5.13,19:06:50,0
TRX7051659415,Los Angeles,122758.96,C1056204617,124927.36,2168.4,C1493042329,60326.17,183085.13,89,2.93,2.36,21:42:35,0
TRX4726886331,Jacksonville,128549.2,C1694312470,136169.94,7620.74,C125549276,95682.66,224231.86,88,9.44,9.06,19:56:38,0
TRX3550282081,Denver,116760.77,C1494051958,1188813.53,1072052.76,C42684986,84648.35,201409.12,88,3.06,2.4,00:05:42,0
TRX9201653066,Columbus,31423.93,C2078927356,13247.56,5357.16,C1193108849,35006.36,66262.72,91,6.98,2.41,23:41:37,1
TRX2766734466,Dallas,174232.52,C88764150,178118.53,3886.01,C952172944,84034.61,258267.13,102,11.12,1.72,11:00:27,0
TRX3543351575,El Paso,132497.53,C376961419,142561,10063.47,C1731295355,55519.38,188016.91,18,4.17,0.18,01:57:38,0
TRX4971628840,New York City,4058.66,C918899286,64129.69,60071.03,C1175319617,34000.9,38059.56,66,8.61,0.94,11:41:59,0
TRX2432720020,Charlotte,4008.01,C6932197,27516.93,23508.92,C910091281,83037.46,87045.47,55,8.93,7.3,03:46:36,0
TRX8744214628,Dallas,6786.69,C1169324755,96874.67,90087.98,C1616453147,76497.35,83284.04,108,6.59,1.84,19:27:13,0
TRX3164084362,Columbus,131068.8,C497479191,782834.88,651766.08,C1840217399,96476.83,227545.63,51,2.93,1.33,05:14:24,0
TRX6001609942,Los Angeles,1808.31,C1657125852,92113.54,90305.23,C2099826125,39163.02,40971.33,31,5.06,1.37,19:54:20,0
TRX3471996354,Jacksonville,9621.65,C1256405521,11496.89,1875.24,C859156431,4988.97,14610.62,105,1.89,1.1,14:48:56,0
TRX7706881187,Chicago,165196.06,C913724364,22157.96,25542.74,C1843594609,93901.51,64189.71,35,1.83,0.19,18:30:34,1
TRX2349718412,Indianapolis,2092.06,C24650043,98423.91,96331.85,C143295000,2750.11,4842.17,111,2.75,0.54,16:57:24,0
TRX6642343247,Dallas,150993.36,C1625901537,158414.45,7421.09,C208108926,72771.69,223765.05,68,8.2,2.79,01:33:10,0
TRX8074597718,Los Angeles,2136,C913902572,54182.18,52046.18,C117839394,38780.63,40916.63,33,5.77,5.53,04:26:28,0
TRX2473064827,Philadelphia,25084.74,C1829460911,44179.03,19094.29,C253988431,65076.78,90161.52,21,5.94,1.08,17:51:07,0
TRX9502153886,Indianapolis,7303.1,C729005419,79142.29,71839.19,C541094703,8633.22,15936.32,59,10.63,2.74,14:09:09,0
TRX9583706172,Seattle,1713.7,C1037201686,32286.04,30572.34,C2120532393,75231.14,76944.84,72,3.67,2.93,17:53:42,0
TRX4221969448,San Diego,2211.07,C708956538,47821.31,45610.24,C1092326292,9971.53,12182.6,54,8.88,7.65,02:00:38,0
TRX8291524445,Philadelphia,73152.03,C205413948,1383.53,43063.68,C1721045976,78016.12,50935.15,63,8.36,3,07:51:38,1
TRX4469024422,San Diego,11218.84,C411802142,34357.79,23138.95,C1600249858,93700.33,104919.17,106,4.26,3.9,10:09:03,0
TRX2931482647,Phoenix,9855.76,C925800237,59279.98,49424.22,C885465900,44108.12,53963.88,57,3.17,1.6,18:27:55,0
TRX3302235293,El Paso,13201.91,C800497654,58129.8,44927.89,C1723076051,34919.98,48121.89,53,6.17,2.53,04:54:33,0
TRX2889905472,Houston,21370.5,C108982313,90592.23,69221.73,C1415104286,48451.58,69822.08,58,7.46,5.35,15:15:33,0
TRX5787874029,Seattle,19031.75519,C783785150,69874.27,4600.88,C1584938872,90062.16,32185.2,38,4.08,2.16,12:06:38,1
TRX8204011762,El Paso,193017.82,C83554564,318287.18,125269.36,C1496969287,41229.83,234247.65,49,7.34,1.57,03:20:42,0
TRX4045911708,Indianapolis,3348.1,C226586078,13044.01,9695.91,C1946464242,92303.33,95651.43,45,9.91,6.44,08:15:33,0
TRX3379825001,Charlotte,118913.13,C1867633100,176764.76,57851.63,C1175146719,26754.54,145667.67,8,11.26,2.67,03:06:42,0
TRX6375349993,Fort Worth,11711.1,C988179589,46013.41,34302.31,C545535492,71551.79,83262.89,11,8.13,2.06,11:37:23,0
TRX8782529228,Jacksonville,213230.58,C608964542,44752.05,38648.16,C843410864,56855.76,47215.81,110,7.24,0.33,01:56:26,1
TRX9622072037,Jacksonville,194311.98,C1562595588,662517.66,468205.68,C863351064,72023.36,266335.34,26,10.33,4.62,05:16:07,0
TRX6165191771,Dallas,13496.51,C1137667747,35713.68,22217.17,C2076071240,59815.19,73311.7,48,3.82,0.68,13:27:37,0
TRX6447418462,Austin,153060.49,C634250683,160498.29,7437.8,C817018735,78173.58,231234.07,14,8.88,2.69,20:03:50,0
TRX7593172577,San Francisco,688.58,C1603277895,13008.84,12320.26,C738867238,64122.64,64811.22,30,2.27,2.07,02:31:05,0
TRX8625513439,Nashville,3868.15,C170778406,52783.27,48915.12,C976451032,70660.28,74528.43,94,7.9,3.37,16:02:45,0
TRX4720138942,"Washington, D.C.",137563.92,C1956746660,138321.67,757.75,C1142597550,73239.5,210803.42,25,8.17,1.4,10:35:47,0
TRX7516817480,Columbus,3095.82,C1976401987,23636.95,20541.13,C271696288,68638.98,71734.8,13,4.6,2.24,15:50:18,0
TRX7756946252,Nashville,450.21,C200598670,84902.66,84452.45,C1909501184,8602.82,9053.03,57,6.54,0.9,12:43:41,0
TRX4426038869,San Diego,89019.32,C735639515,110166.9,21147.58,C558400671,25234.11,114253.43,86,6.77,0.04,19:48:58,0
TRX4673637587,San Diego,1319.822,C516952715,13170.14,43703.6,C1985362663,23739.24,56651.8,64,6.99,5.56,01:12:56,1
TRX6331039384,Columbus,1399.83,C1787843859,68793.87,67394.04,C237373286,11344.66,12744.49,44,4.52,2.26,11:30:36,0
TRX9319885357,Jacksonville,142418.42,C1650327539,159218.02,16799.6,C1872034717,81891.03,224309.45,35,7.31,5.6,13:11:55,0
TRX3574859841,Denver,7377.42,C449653268,74729.62,67352.2,C332750956,52129.56,59506.98,42,7.75,0.96,19:12:08,0
TRX1043404308,Nashville,111325.33,C392385841,111923.77,598.44,C597089358,21159,132484.33,59,7.51,4.43,01:06:24,0
TRX3758048345,San Jose,60605.51,C1173897563,84042.62,23437.11,C609483101,33250.45,93855.96,36,8.53,0.4,20:33:59,0
TRX5814475568,Charlotte,6814.467,C1101970356,55745.32,17207.82,C825605925,33543.22,15049.42,13,3.98,1.43,09:14:51,1
TRX8621438212,Boston,6183.46,C1318475957,87106.48,80923.02,C57624756,43278.85,49462.31,29,6.47,4.3,03:50:03,0
TRX2174500842,"Washington, D.C.",51861.21,C1120518305,53714.76,1853.55,C1473623671,39244.64,91105.85,109,7.34,1.67,04:23:27,0
TRX6661848708,Columbus,4367.084,C60187547,41908.2,41095.19,C1614133563,90478.78,65820.83,42,4.64,2.84,16:29:52,1
TRX7925750096,Charlotte,14093.9,C298419544,49374.25,35280.35,C480402503,79540.8,93634.7,102,5.85,5.62,19:01:06,0
TRX9180528337,El Paso,20206.61,C1807742546,52513.05,32306.44,C49737193,66827.61,87034.22,38,2.1,1.97,01:46:20,0
TRX7286064749,Boston,10381.46,C1775601457,14446.3,4064.84,C708956538,60853.67,71235.13,45,5.8,2.11,10:54:15,0
TRX5742547880,Jacksonville,30830.04,C320043061,9711.21,77340.53,C1109979753,16524.48,61607.69,23,9.13,0.19,13:27:03,1
TRX2589020725,Charlotte,2342.29,C140040372,66049.72,63707.43,C208438522,37333.04,39675.33,99,9.43,3.96,20:59:02,0
TRX4234935147,Philadelphia,183203.29,C1594600318,44012.07,7965.41,C1605393415,44965.73,10977.33,75,4.85,4.22,23:54:29,1
TRX1942778737,Boston,9778.81,C785306763,87600.92,77822.11,C1204785709,30256.92,40035.73,88,6.94,1.48,06:59:48,0
TRX9113363626,Jacksonville,1420.96,C1492980244,72610.7,71189.74,C422635759,22312.48,23733.44,45,7.66,2.42,10:38:20,0
TRX7160166152,Charlotte,77360.71,C2087202342,98110.58,20749.87,C1332439166,2042.13,79402.84,79,4.52,2.33,10:29:09,0
TRX9012632647,Nashville,1095.24,C618403084,65360.36,64265.12,C1089930529,867.66,1962.9,11,3.91,2.14,05:22:59,0
TRX8695284198,Nashville,155235.94,C1862321166,176479.64,21243.7,C134943275,72603.64,227839.58,83,2.12,1.4,15:22:47,0
TRX2803123640,San Francisco,2185.46,C1016633682,22469.22,20283.76,C998101363,68913.38,71098.84,48,8.08,4.09,17:07:58,0
TRX2323885366,Philadelphia,93175.71,C1876848389,103529.69,10353.98,C1532800776,26014.37,119190.08,35,4.22,1.6,02:36:07,0
TRX3930760752,Jacksonville,28765.49,C1357686726,34414.55,5649.06,C246561692,7718.87,36484.36,14,8.74,4.82,06:08:54,0
TRX8428004416,San Antonio,162067.81,C496807022,184168.43,22100.62,C264146899,86428.35,248496.16,12,8.03,3.55,09:20:18,0
TRX3310050061,Austin,113155.93,C688239976,809328.69,696172.76,C1161382705,92135.52,205291.45,12,3.35,1.78,13:47:52,0
TRX5518869118,San Francisco,78639.4,C1106468732,101501.36,22861.96,C691863815,51519.55,130158.95,79,3.92,2.07,05:24:52,0
TRX7175741915,Denver,134040.78,C109978855,143071.78,9031,C661868623,34899.51,168940.29,5,8.99,3.88,20:44:57,0
TRX6656844453,"Washington, D.C.",4457.72,C107632469,59730.39,55272.67,C963014210,93977.68,98435.4,16,6.75,4.85,03:13:37,0
TRX3336528392,Austin,22415.68,C145066402,50395.98,27980.3,C979166392,28891.32,51307,108,5.25,4.93,22:55:20,0
TRX3630744841,Phoenix,119124.27,C642942956,125080.7,5956.43,C439232821,39160.98,158285.25,39,11.25,3.97,06:56:01,0
TRX2501727772,Columbus,240477.96,C1027646388,1638.24,84003.22,C385784873,63631.04,83288.87,67,7.86,2.21,04:21:38,1
TRX4965266475,Los Angeles,4316.2,C1948224958,56286.13,51969.93,C707892422,45257.41,49573.61,23,7.1,2,22:25:21,0
TRX2365635632,Philadelphia,365,C1931730151,42128.23,41763.23,C498748934,26436.45,26801.45,9,4.83,2.69,02:05:16,0
TRX6716504529,Philadelphia,3645.21,C296204898,4712.12,1066.91,C233142783,12747.67,16392.88,51,9.22,5.5,23:19:17,0
TRX4119956469,Philadelphia,12051.83,C216359372,12732.22,680.39,C998901309,30998.57,43050.4,17,6.65,0.82,19:45:43,0
TRX2675246668,Philadelphia,6076.386,C1092382020,21653.61,89740.3,C1828884696,42982.82,47998.58,52,5.79,3.55,04:36:47,1
TRX9414111815,Los Angeles,56787.538,C928508130,99456.54,37262.1,C544100739,29728.63,21748.07,97,8.88,4.28,14:39:55,1
TRX3118335943,Indianapolis,19496.78,C1353537061,20035.04,538.26,C562851134,32877.05,52373.83,69,8.62,1.1,07:36:36,0
TRX9323582216,Jacksonville,2391.85,C1235908203,43713.63,41321.78,C933454228,75955.02,78346.87,47,3.21,2.63,06:09:24,0
TRX8478730094,Chicago,8152.06,C384608650,67852.56,59700.5,C957608454,4572.42,12724.48,43,9.84,0.63,02:52:37,0
TRX3330857887,Indianapolis,121813.16,C1461257215,152695.52,30882.36,C899111685,43987.92,165801.08,82,4.67,0.07,13:44:19,0
TRX5497052367,Charlotte,7594.57,C1352532563,10218.59,2624.02,C1920853072,96539.96,104134.53,35,6.11,2.94,01:17:14,0
TRX5848265524,Denver,2018.64,C1650994894,57464.88,55446.24,C1999036805,75176.44,77195.08,50,8.86,7.35,09:40:06,0
TRX9142663992,San Francisco,16913.76,C1253466407,47448.38,30534.62,C556675408,52767.36,69681.12,46,7.24,5.09,17:04:49,0
TRX7466033954,Dallas,5843.75,C441236678,6993.12,1149.37,C1698990491,16211.33,22055.08,54,7.17,2.17,03:48:39,0
TRX2896033453,Dallas,8987.61,C1026553658,92721.76,83734.15,C904612411,31014.87,40002.48,99,6.63,1.95,08:37:40,0
TRX3626478353,El Paso,4697.543,C643328884,21895.97,80941.45,C1570606662,66119.08,25305.59,93,6.24,3.18,22:48:58,1
TRX6929331449,San Jose,69326.6,C301578586,79650.52,10323.92,C1800970489,45608.6,114935.2,44,7.35,6.48,16:44:59,0
TRX1176238995,El Paso,10122.53,C2002174925,23548.86,13426.33,C1498452883,87924.93,98047.46,29,7.47,3.01,05:45:14,0
TRX5711535120,Philadelphia,104335.07,C1491877515,77155.37,33155.57,C529187929,21482.84,99829.69,21,7.88,0.76,02:09:42,1
TRX1842297656,Austin,79881.84,C720007548,131787.33,51905.49,C1714539364,56329.85,136211.69,27,9.76,3.64,20:23:21,0
TRX8759402068,Denver,3835.42,C260345895,20376.85,16541.43,C36594958,56495.8,60331.22,72,6.85,0.18,21:59:12,0
TRX1633801012,San Francisco,1947.004,C1296910502,2814.75,38064.95,C88301993,80307.36,32984.76,13,5.97,5.46,04:28:51,1
TRX9582908220,Fort Worth,8262.08,C703311663,8930.74,98155.07,C379124840,57146.98,88594.45,37,8.3,2.93,15:48:08,1
TRX8350775426,Boston,28710.56,C979166392,87967.32,59256.76,C1199833406,98493.65,127204.21,49,5.77,4.15,15:42:29,0
TRX5777322112,San Antonio,7781.9,C1540476618,33862.63,26080.73,C604480364,26776.5,34558.4,25,6.81,0.77,02:41:19,0
TRX6410507419,Charlotte,584124.34,C626193099,11848.4,32084.26,C648302729,58741.23,949.39,1,3.26,2.89,18:28:02,1
TRX1774948744,"Washington, D.C.",4083.67,C538459693,23136.5,19052.83,C1266602046,46813.84,50897.51,25,5.03,1.31,12:11:16,0
TRX9098416065,San Jose,15580.12,C1460298405,98864.61,83284.49,C1554118033,88201.74,103781.86,112,8.99,1.63,09:58:30,0
TRX2811813971,Phoenix,146135.52,C864221358,669214.4,523078.88,C1557571623,1393.21,147528.73,92,7.49,3.38,00:42:59,0
TRX1907010136,Philadelphia,116432.46,C247162961,124134.64,7702.18,C196174075,61603.22,178035.68,112,5.62,3.43,06:05:31,0
TRX6873257199,Jacksonville,129403.07,C1864715641,134091.98,4688.91,C780764854,43432.47,172835.54,80,5.24,5.05,22:44:34,0
TRX3106040360,Philadelphia,3105.645,C2102241065,6525.77,6316.36,C540005572,1040.41,31612.22,46,3.62,1.11,10:04:35,1
TRX4359875406,Chicago,3942.44,C1531670331,72989.78,69047.34,C2007097165,52754.02,56696.46,71,6.37,2.68,20:29:48,0
TRX7081780802,"Washington, D.C.",139247.62,C1802736936,147838.63,8591.01,C499770578,59380.69,198628.31,17,11.83,3.11,16:29:13,0
TRX5222206455,Philadelphia,50681,C1929649021,130209.66,79528.66,C220432328,62972.73,113653.73,40,3.48,2.61,15:38:30,0
TRX6960249018,Nashville,1703.96,C716949678,687.91,29709.33,C1903051549,62594.28,928.04,20,5.12,1.44,01:35:25,1
TRX7211998833,Boston,498.96,C395068544,96611.95,96112.99,C1663271865,73462.37,73961.33,43,9.54,8.16,20:26:12,0
TRX2762260106,Chicago,3336.593,C1127171622,9226.76,51169.23,C1021778875,45635.45,39499.02,7,8.83,5.7,01:04:05,1
TRX3078395475,Seattle,1021.03,C622955085,70059.51,69038.48,C226076315,39843.33,40864.36,56,5.56,2.77,14:02:25,0
TRX4409149204,Fort Worth,11496.9,C580668724,32739.42,21242.52,C1024254289,41371.94,52868.84,107,7.19,0.52,01:35:52,0
TRX1855920284,El Paso,69185.05,C2122225197,75561.34,6376.29,C68358753,27509.66,96694.71,31,9.23,5.83,22:38:08,0
TRX7197802315,Nashville,12230.25,C931163339,82391.19,70160.94,C452364286,80490.88,92721.13,99,5.22,4.88,00:40:34,0
TRX5228421018,Denver,3181.52,C1228499113,3256.66,75.14,C325674467,82964.28,86145.8,66,6.92,5.01,20:04:59,0
TRX1546025925,Fort Worth,2065.03,C448432504,16459.11,14394.08,C172891303,38600.07,40665.1,94,3.89,3.78,02:03:25,0
TRX4881821936,New York City,3090.43,C266737868,5122.53,2032.1,C224950719,44562.99,47653.42,89,6.66,1.25,02:04:15,0
TRX7334080429,Charlotte,1150.8,C1990156323,6425.99,5275.19,C1482177069,57903.22,59054.02,29,3.68,0.98,10:11:45,0
TRX4067688325,Dallas,2513.72,C1157016655,52184.75,49671.03,C1110157751,37626.34,40140.06,21,8.96,1.62,10:50:21,0
TRX1461541037,El Paso,359325.17,C1634723627,11105.94,24943.18,C1440986701,11292.98,61638.91,20,4.59,1.12,07:17:10,1
TRX1844214679,Jacksonville,7920.234,C1248682760,52790.91,16917.82,C1367071968,53507.69,63363.76,29,1.92,1.6,19:50:57,1
TRX1966945686,Columbus,24461.49,C2032527218,37564.28,13102.79,C2000630624,59146.98,83608.47,67,2.18,1.58,10:51:22,0
TRX2795348783,Fort Worth,12245.34,C816944408,53281.17,41035.83,C16148478,74910.29,87155.63,94,4.55,0.14,11:03:19,0
TRX1704073377,Chicago,59390.46,C1200740612,76876.98,17486.52,C421191743,90011.86,149402.32,6,6.82,3.2,20:46:01,0
TRX8413584313,Boston,146131.91,C1221559316,159445.45,13313.54,C1793935907,42888.87,189020.78,31,6.23,3.2,04:50:59,0
TRX4054021366,El Paso,17036.48,C2133359512,40841.41,23804.93,C384030416,6907.41,23943.89,79,7.66,3.59,18:33:21,0
TRX1266662602,San Jose,180202.82,C16736375,184782.62,4579.8,C328140385,77634.5,257837.32,30,7.02,0.42,05:30:42,0
TRX5683342753,Charlotte,195025.09,C1815479580,216804.41,21779.32,C1614427365,41869.54,236894.63,17,4.62,0.31,20:30:09,0
TRX7607648016,Jacksonville,141221.22,C802425281,1117284.66,976063.44,C1076906296,57991.29,199212.51,110,2.5,1.65,01:59:51,0
TRX9735535962,Philadelphia,111340.58,C1991019581,58808.01,96881.16,C855894174,98984.59,11985.38,20,3.97,1,15:19:01,1
TRX5651449814,Seattle,3067.08,C735200015,3500.54,433.46,C836252974,71398.52,74465.6,55,7.77,1.65,05:35:16,0
TRX8950311806,Columbus,44137.21,C2041089861,96702.09,52564.88,C1528834618,79346.11,123483.32,61,5.81,1.62,06:50:57,0
TRX9137134325,Chicago,29430.491,C1581066085,46422.31,60058.93,C556094301,96287.4,82472.54,74,7,0.43,09:59:25,1
TRX8554130806,Fort Worth,195437.95,C2082353865,757011.31,561573.36,C337557595,34429.2,229867.15,82,6.41,5.19,21:31:15,0
TRX9618838273,Fort Worth,10006.72,C2028088629,32097.68,22090.96,C407404434,34952.71,44959.43,6,7.31,2.21,17:13:33,0
TRX7594096110,Dallas,156358.08,C1965331677,158594.16,2236.08,C1149993098,64806.66,221164.74,18,1.64,1.34,13:41:06,0
TRX7823098976,Philadelphia,237082.63,C1612554042,79129.87,18186.05,C1788504588,58963.06,26871.52,98,5.14,0.91,03:06:00,1
TRX9651369700,Denver,36040.39,C1920305914,80512.32,44471.93,C1919555524,57610.43,93650.82,31,7.31,2.63,16:53:23,0
TRX1737211757,New York City,6370.818,C1713453581,30117,73772.67,C1726616678,25397.23,1513.22,4,4.59,2.24,22:14:53,1
