Transaction ID,Type,Branch,Amount,Name Origin,Old Balance Origin,New Balance Origin,Name Destination,Old Balance Destination,New Balance Destination,Unusual Logins,Account Age,isFlaggedFraud,Account Type,Date of Transaction,Time of Day,isFraud
TRX8537026860,TRANSFER,Estados Unidos,234734.39,C469018523,1297165.0,1062430.61,C416519915,136365.0,371099.39,13,4.764345099,0,Savings,13-01-2018,Afternoon,0
TRX9582504901,CASH_IN,Estados Unidos,90540.93,C891715540,7210213.98,7300754.91,C891715540,181049.46,97990.29,19,6.9696332,0,Savings,19-01-2018,Night,1
TRX4216780715,CASH_IN,China,55837.16,C713898436,4849053.05,4904890.21,C713898436,0.0,0.0,5,5.166337306,0,Current,12-01-2018,Afternoon,0
TRX6476681516,CASH_IN,Estados Unidos,25976.3,C573872851,8061257.82,8087234.12,C573872851,0.0,0.0,19,2.946217437,0,Current,06-01-2018,Night,0
TRX2717724147,PAYMENT,Reino Unido,9374.72,C95685867,21064.0,11689.28,M331596257,1508108.0,1517482.72,18,8.760691197,0,Savings,03-01-2018,Afternoon,0
TRX6120953887,PAYMENT,Iran,3646.2,C1724420046,7861.0,4214.8,M1825558106,996002.0,999648.2,7,1.49147662,0,Savings,09-01-2018,Morning,0
TRX2555633259,CASH_IN,Brasil,311330.4,C1332104174,7090449.49,7401779.89,C1332104174,0.0,0.0,16,8.08419741,0,Savings,11-01-2018,Night,0
TRX3693161516,PAYMENT,Reino Unido,13737.03,C140736469,687467.0,673729.97,M141697265,433879.0,447616.03,9,2.841816449,0,Savings,05-01-2018,Afternoon,0
TRX5036638495,CASH_IN,Francia,24105.5,C422522663,1971241.0,1995346.5,C422522663,0.0,0.0,6,1.892047984,0,Savings,08-01-2018,Afternoon,0
TRX2872843114,PAYMENT,Italia,8976.25,C1734023423,10890.0,1913.75,M875010954,519332.0,528308.25,3,0.663976415,0,Savings,05-01-2018,Afternoon,0
TRX7522499747,CASH_OUT,Uzbekistan,598674.03,C1272115420,762541.0,163866.97,C1272115420,0.0,0.0,15,0.338115749,0,Savings,03-01-2018,Night,0
TRX8050771201,PAYMENT,Barbados,10592.75,C825605925,64995.3,54402.55,M581770158,810345.0,820937.75,4,4.347671766,0,Current,10-01-2018,Afternoon,0
TRX3523613544,CASH_IN,Pakistan,202758.62,C1687702287,1754955.07,1957713.69,C1687702287,0.0,0.0,19,8.178746881,0,Savings,09-01-2018,Morning,0
TRX4347203351,CASH_OUT,China,273119.31,C815617196,528748.0,255628.69,C815617196,0.0,0.0,14,4.178888096,0,Current,12-01-2018,Morning,0
TRX8022378966,PAYMENT,China,7709.2,C520830206,52152.0,44442.8,M351216770,1258670.0,1266379.2,1,8.663392252,0,Current,10-01-2018,Afternoon,0
TRX3966535934,CREDIT,Francia,2627.14,C1265732677,48589.0,51216.14,C507046070,21238.0,18610.86,6,2.877829008,0,Savings,16-01-2018,Afternoon,0
TRX9621013035,PAYMENT,Mexico,908.3,C1898827952,14859.0,13950.7,M7025284,1120637.0,1121545.3,6,7.400372335,0,Savings,03-01-2018,Night,0
TRX3207025509,PAYMENT,Ucrania,6.42,C1921012072,18462.78,18456.36,M884604029,1211724.0,1211730.42,15,0.994876184,0,Savings,19-01-2018,Night,0
TRX2676473484,TRANSFER,Benin,49395.17,C1454577244,1136940.0,1087544.83,C316486913,193.0,49588.17,6,1.808130537,0,Savings,03-01-2018,Night,0
TRX3004533783,PAYMENT,Brasil,44835.22,C406952631,1873984.0,1829148.78,M1603529730,702913.0,747748.22,2,4.425307599,0,Savings,07-01-2018,Morning,0
TRX7338477385,CASH_IN,Panama,85955.62,C1746061516,8598429.14,8684384.76,C1746061516,0.0,0.0,5,1.025630452,0,Savings,06-01-2018,Afternoon,0
TRX3291166027,PAYMENT,Honduras,12434.3,C1033660920,956097.0,943662.7,M305492781,493024.0,505458.3,14,7.459017936,0,Current,25-01-2018,Night,0
TRX2171967913,TRANSFER,SudAfrica,179180.78,C588574739,1184791.0,1005610.22,C1778801068,7446492.06,7625672.84,19,4.521117801,0,Savings,25-01-2018,Morning,0
TRX7910078810,PAYMENT,India,43728.01,C119282849,136754.0,93025.99,M550451891,748199.0,791927.01,5,4.474536079,0,Savings,03-01-2018,Morning,0
TRX3643231979,PAYMENT,Italia,22475.23,C1871617286,1319810.0,1297334.77,M2010350054,224373.0,246848.23,10,8.564190579,0,Savings,09-01-2018,Night,0
TRX5898140077,PAYMENT,Brasil,8596.25,C794526288,13983.0,5386.75,M1210165919,1607047.0,1615643.25,10,7.985819863,0,Current,08-01-2018,Afternoon,0
TRX4702784460,CASH_OUT,Australia,181.0,C840083671,181.0,0.0,C840083671,0.0,0.0,1,6.263347213,0,Current,06-01-2018,Afternoon,0
TRX6299524745,PAYMENT,Estados Unidos,4209.57,C606740638,20679.0,16469.43,M105146840,1555732.0,1559941.57,2,5.531344402,0,Savings,25-01-2018,Afternoon,0
TRX8478730094,PAYMENT,Francia,6301.93,C384608650,19613.0,13311.07,M295633759,1461545.0,1467846.93,11,4.932093545,0,Savings,06-01-2018,Night,0
TRX4459463143,PAYMENT,Reino Unido,4223.24,C1767532961,9448.0,5224.76,M1260043537,1585134.0,1589357.24,19,0.065443426,0,Savings,11-01-2018,Morning,0
TRX6506038953,PAYMENT,SudAfrica,449.97,C1424788681,13030.57,12580.6,M1391119179,393076.0,393525.97,12,7.798381945,0,Savings,06-01-2018,Night,0
TRX9128960994,PAYMENT,Alemania,2388.04,C603183755,50922.0,48533.96,M1446301940,559156.0,561544.04,12,8.315611988,0,Current,12-01-2018,Night,0
TRX3989761561,PAYMENT,Estados Unidos,1324.06,C1438936769,5129.0,3804.94,M1056925766,487085.0,488409.06,12,3.897922914,0,Current,12-01-2018,Afternoon,0
TRX5614593177,PAYMENT,El Salvador,14734.61,C132416701,138888.0,124153.39,M2115692179,879374.0,894108.61,5,0.333864713,0,Current,25-01-2018,Afternoon,0
TRX9903266659,CASH_OUT,Nigeria,207013.89,C1380194466,1199345.0,992331.11,C1380194466,0.0,0.0,14,0.500576056,0,Savings,06-01-2018,Afternoon,0
TRX5777472934,PAYMENT,Nueva Zelanda,8092.1,C1856093404,20176.0,12083.9,M123337428,1468717.0,1476809.1,16,7.687852528,0,Savings,06-01-2018,Morning,0
TRX4939809125,PAYMENT,Reino Unido,5080.22,C1294534487,22098.42,17018.2,M1913266128,1286908.0,1291988.22,15,4.092333163,0,Savings,07-01-2018,Afternoon,0
TRX5925541570,CASH_IN,Arabia Saudi,629989.76,C1120072844,850782.57,1480772.33,C1120072844,0.0,0.0,1,7.698555048,0,Current,10-01-2018,Afternoon,0
TRX4477070282,PAYMENT,Italia,2554.36,C1341975886,11993.0,9438.64,M1620368915,1945615.0,1948169.36,15,1.385786181,0,Savings,09-01-2018,Morning,0
TRX4213394947,PAYMENT,Irak,4516.48,C719699252,52503.0,47986.52,M725579524,749764.0,754280.48,4,4.861800003,0,Savings,03-01-2018,Morning,0
TRX1373741652,PAYMENT,Indonesia,1616.52,C1260487756,50396.0,48789.48,M455668354,0.0,0.0,8,8.725784938,0,Current,12-01-2018,Afternoon,1
TRX4068666491,PAYMENT,Mexico,1564.23,C62146263,95077.0,93512.77,M1806983232,102503.0,104067.23,6,5.998280082,0,Savings,13-01-2018,Night,0
TRX3020919965,PAYMENT,Mexico,1516.32,C747833043,503918.0,502401.68,M1114681666,1965198.0,1966714.32,17,7.602855148,0,Savings,06-01-2018,Morning,0
TRX9384307270,PAYMENT,Brasil,4088.21,C244872973,14629.0,10540.79,M451312813,988804.0,992892.21,4,6.274165691,0,Savings,07-01-2018,Night,0
TRX4014591693,PAYMENT,Israel,13012.92,C1063494931,30803.0,17790.08,M1094446968,729016.0,742028.92,1,5.35475185,0,Current,16-01-2018,Morning,0
TRX2203692377,PAYMENT,Honduras,6314.93,C1454795974,768518.0,762203.07,M1862757459,1498237.0,1504551.93,1,2.57290392,0,Current,16-01-2018,Night,0
TRX1156646136,PAYMENT,Indonesia,5689.82,C332151172,13008.0,7318.18,M1430674428,233146.0,238835.82,3,3.953489895,0,Savings,07-01-2018,Morning,0
TRX7713413261,PAYMENT,El Salvador,1349.38,C1700614789,5810.0,4460.62,M921812350,1952086.0,1953435.38,18,4.716414465,0,Current,13-01-2018,Afternoon,0
TRX9461237861,CASH_IN,Australia,552812.46,C1114525788,4908042.98,5460855.44,C1114525788,0.0,0.0,18,1.123830619,0,Savings,12-01-2018,Afternoon,0
TRX2900425095,CASH_OUT,Nicaragua,201063.22,C818837731,1678126.0,1477062.78,C818837731,0.0,0.0,1,7.005335229,0,Current,09-01-2018,Night,0
TRX2329217252,PAYMENT,Guatemala,24324.01,C1988584481,64644.11,40320.1,M205010614,1151895.0,1176219.01,2,8.50340967,0,Savings,16-01-2018,Afternoon,0
TRX9626952536,TRANSFER,Brasil,367768.4,C288306765,1809646.0,1441877.6,C1359044626,370763.1,738531.5,4,8.795731604,0,Savings,10-01-2018,Night,0
TRX3112301917,PAYMENT,China,6980.56,C552416003,718114.28,711133.72,M987489551,871679.0,878659.56,17,4.1936783,0,Savings,06-01-2018,Morning,0
TRX1927752093,TRANSFER,Honduras,125872.53,C1443967876,881759.0,755886.47,C392292416,348512.0,474384.53,18,3.4257505,0,Savings,25-01-2018,Night,0
TRX2463001415,PAYMENT,Estados Unidos,4536.73,C1152504570,30240.0,25703.27,M1777016611,1734754.0,1739290.73,18,2.094953993,0,Current,16-01-2018,Afternoon,0
TRX2728505999,PAYMENT,Francia,1926.14,C251703690,19533.0,17606.86,M1016260610,859229.0,861155.14,11,4.797899329,0,Savings,10-01-2018,Morning,0
TRX2850461902,CASH_IN,Argentina,297908.73,C883349979,2945411.3,3243320.03,C883349979,0.0,0.0,3,8.71817751,0,Current,13-01-2018,Afternoon,0
TRX5658907221,PAYMENT,China,2322.82,C1089291892,6590.64,4267.82,M787889005,1987919.0,1990241.82,6,6.245888665,0,Savings,19-01-2018,Afternoon,0
TRX9958489195,PAYMENT,Francia,115.38,C150330556,249688.0,249572.62,M714481123,1544606.0,1544721.38,9,8.467575479,0,Savings,19-01-2018,Afternoon,0
TRX3310050061,PAYMENT,Nepal,1894.12,C688239976,11736.0,9841.88,M1040079319,1066488.0,1068382.12,20,5.281668347,0,Savings,12-01-2018,Morning,0
TRX2736167210,PAYMENT,Estados Unidos,3830.42,C1214595918,31132.0,27301.58,M63366151,1068517.0,1072347.42,8,1.768606436,0,Savings,06-01-2018,Afternoon,0
TRX9043349572,PAYMENT,Tailandia,6331.43,C1538679264,99504.0,93172.57,M419233406,1733518.0,1739849.43,2,8.488018557,0,Savings,09-01-2018,Morning,0
TRX7794742095,CASH_IN,China,142577.44,C727197178,1601450.63,1744028.07,C727197178,0.0,0.0,14,3.943754047,0,Current,12-01-2018,Afternoon,0
TRX8450507295,CASH_OUT,Cuba,963532.14,C430329518,963532.14,0.0,C430329518,0.0,0.0,1,5.230532032,0,Savings,25-01-2018,Night,0
TRX3295742919,PAYMENT,Estados Unidos,2518.13,C1714539364,18590.0,16071.87,M429269396,455805.0,458323.13,3,4.361256657,0,Savings,07-01-2018,Morning,0
TRX5659820068,CASH_OUT,Francia,183547.99,C1469906116,1820045.0,1636497.01,C1469906116,0.0,0.0,14,7.148957398,0,Savings,16-01-2018,Night,0
TRX2954530488,PAYMENT,Suecia,32907.19,C33389111,628281.0,595373.81,M95552255,1945037.0,1977944.19,13,4.142951012,0,Savings,25-01-2018,Morning,0
TRX9263849180,PAYMENT,Alemania,31546.47,C1070050294,899154.0,867607.53,M269923406,1389411.0,1420957.47,4,6.449360462,0,Savings,16-01-2018,Night,0
TRX2668319660,PAYMENT,Corea del Sur,6799.88,C438055051,70244.0,63444.12,M223198004,1171491.0,1178290.88,1,0.866494559,0,Current,25-01-2018,Morning,0
TRX7665180744,PAYMENT,Mexico,6069.86,C185494862,593291.0,587221.14,M737301055,320861.0,326930.86,18,0.53492856,0,Current,09-01-2018,Night,0
TRX7163520835,PAYMENT,India,2292.68,C780570776,20932.0,18639.32,M935552520,443241.0,445533.68,8,7.1953121,0,Savings,06-01-2018,Afternoon,0
TRX8641220516,PAYMENT,Francia,3567.99,C1089268437,130873.0,127305.01,M1678923217,1618268.0,1621835.99,18,8.389734086,0,Current,10-01-2018,Night,0
TRX8482941621,CASH_IN,Estados Unidos,13795.35,C156203431,3795802.01,3809597.36,C156203431,0.0,0.0,5,0.116110003,0,Savings,08-01-2018,Afternoon,0
TRX5789524001,CASH_IN,Francia,69185.05,C275233868,3321642.55,3390827.6,C275233868,0.0,0.0,10,8.719217409,0,Savings,06-01-2018,Afternoon,0
TRX5404125659,PAYMENT,Mexico,4890.32,C693083472,52693.0,47802.68,M658781536,619764.0,624654.32,1,7.656172383,0,Savings,03-01-2018,Morning,0
TRX8152195303,PAYMENT,Australia,3722.55,C1821711066,4541.0,818.45,M1739986996,0.0,0.0,11,6.563538142,0,Current,06-01-2018,Afternoon,1
TRX8478569504,PAYMENT,Argentina,7536.31,C1112569408,125867.0,118330.69,M1308527415,826954.0,834490.31,11,3.151020607,0,Savings,05-01-2018,Afternoon,0
TRX9772607823,TRANSFER,Republica Dominicana,25424.16,C1179830093,52407.0,26982.84,C1651379334,49947.0,75371.16,8,3.037616163,0,Current,08-01-2018,Morning,0
TRX9575576480,PAYMENT,Brasil,4147.08,C750996693,99001.0,94853.92,M1749755575,1511961.0,1516108.08,2,7.745554083,0,Savings,06-01-2018,Morning,0
TRX9194369310,PAYMENT,China,5340.28,C1340634558,49303.38,43963.1,M1736150547,1835784.0,1841124.28,4,2.720797074,0,Current,13-01-2018,Afternoon,0
TRX7395178217,PAYMENT,Estados Unidos,2012.08,C831473649,9930.87,7918.79,M151060420,1099502.0,1101514.08,4,5.430322712,0,Current,12-01-2018,Night,0
TRX2950101571,CASH_IN,Peru,519071.69,C275139645,5908891.92,6427963.61,C275139645,0.0,0.0,11,7.687276815,0,Current,25-01-2018,Night,0
TRX7296142974,CASH_IN,Mexico,29637.04,C1402751024,4704533.02,4734170.06,C1402751024,0.0,0.0,20,0.82593732,0,Current,08-01-2018,Afternoon,0
TRX8884612930,PAYMENT,Australia,16878.5,C202395890,38211.98,21333.48,M1740328397,182188.0,199066.5,10,4.306083228,0,Savings,19-01-2018,Night,0
TRX5216439454,PAYMENT,Turquia,9145.05,C1927452108,6419.29,0.0,M203785427,0.0,0.0,6,8.716229238,0,Savings,16-01-2018,Night,1
TRX7359138396,PAYMENT,Francia,3702.2,C333884294,71063.32,67361.12,M1331523729,580329.0,584031.2,8,8.301275788,0,Savings,11-01-2018,Morning,0
TRX2355450573,CASH_OUT,Australia,262434.54,C383717053,262434.54,0.0,C383717053,0.0,0.0,10,0.543628056,0,Savings,06-01-2018,Morning,0
TRX3069441644,PAYMENT,Venezuela,3714.42,C1085041526,176131.8,172417.38,M2038484780,747894.0,751608.42,11,1.394997785,0,Current,16-01-2018,Morning,0
TRX7711945553,CASH_OUT,El Salvador,34311.33,C429051494,1797072.31,1762760.98,C429051494,0.0,0.0,2,1.115271431,0,Savings,25-01-2018,Night,0
TRX7740496230,TRANSFER,Republica Dominicana,351561.05,C2006768185,1316940.0,965378.95,C158424358,21313.0,372874.05,6,3.684820744,0,Savings,09-01-2018,Night,0
TRX5960991463,PAYMENT,Israel,6557.5,C2076543121,21395.0,14837.5,M1678856266,306669.0,313226.5,7,4.998689464,0,Current,16-01-2018,Afternoon,0
TRX5859519599,TRANSFER,Francia,564301.75,C1140430871,1337587.0,773285.25,C803116137,13100000.0,13664301.75,11,7.422230193,0,Savings,19-01-2018,Night,0
TRX2500497046,TRANSFER,Mexico,2861134.92,C1326904973,3474643.0,613508.08,C991505714,5352935.74,8214070.66,17,5.056649707,0,Savings,11-01-2018,Afternoon,0
TRX2262203678,CREDIT,Mexico,1618.72,C1937337061,258975.85,260594.57,C1326243087,20959.0,19340.28,6,7.246172752,0,Savings,09-01-2018,Night,0
TRX5733179778,PAYMENT,Italia,10349.31,C308021294,11497.0,1147.69,M1481594007,1771145.0,1781494.31,13,1.162847297,0,Savings,11-01-2018,Morning,0
TRX1434960392,PAYMENT,China,12532.47,C756603373,13293.0,760.53,M2090535958,1874781.0,1887313.47,20,0.91220267,0,Savings,11-01-2018,Morning,0
TRX6142897119,CASH_IN,Estados Unidos,312061.25,C1248310508,3806810.45,4118871.7,C1248310508,0.0,0.0,9,1.866427434,0,Savings,25-01-2018,Afternoon,0
TRX1783354639,CASH_OUT,India,200910.66,C1514901029,228951.93,28041.27,C1514901029,0.0,0.0,12,5.524642371,0,Savings,05-01-2018,Afternoon,0
TRX2174704503,CASH_OUT,Francia,114837.89,C186415926,1573384.0,1458546.11,C186415926,0.0,0.0,12,7.42392832,0,Savings,19-01-2018,Night,0
TRX3225273225,PAYMENT,Honduras,2471.23,C739591432,3181.0,709.77,M962507619,1627437.0,1629908.23,16,6.421307338,0,Savings,03-01-2018,Morning,0
TRX5067029701,CASH_OUT,Brasil,227768.63,C1445424568,1011466.31,783697.68,C1445424568,0.0,0.0,12,5.906728913,0,Savings,10-01-2018,Night,0
TRX5692520715,CASH_IN,Indonesia,62455.76,C1500379239,582158.41,644614.17,C1500379239,0.0,0.0,1,6.35251712,0,Current,08-01-2018,Afternoon,0
TRX3367568840,PAYMENT,Alemania,865.79,C767794003,108307.54,107441.75,M1157856790,1072895.0,1073760.79,14,4.329940024,0,Current,25-01-2018,Morning,0
TRX7000387287,PAYMENT,Alemania,17396.31,C989033734,19072.0,1675.69,M1315795813,1208357.0,1225753.31,19,6.831842228,0,Current,16-01-2018,Morning,0
TRX3201325628,CASH_IN,Reino Unido,6284.18,C864326906,7858787.73,7865071.91,C864326906,0.0,0.0,17,4.049443924,0,Savings,06-01-2018,Morning,0
TRX9101406397,CASH_IN,Estados Unidos,222536.02,C1519190990,5243324.52,5465860.54,C1519190990,0.0,0.0,5,7.946272727,0,Current,11-01-2018,Morning,0
TRX3104108954,TRANSFER,Argelia,219583.95,C1994085390,1868123.0,1648539.05,C1997859171,383533.35,603117.3,3,4.101216318,0,Savings,07-01-2018,Morning,0
TRX2753461538,CASH_OUT,Argelia,271002.7,C500618423,1663628.0,1392625.3,C500618423,0.0,0.0,11,7.241753178,0,Current,06-01-2018,Morning,0
TRX9363879573,CASH_OUT,China,135357.16,C778337881,1235366.0,1100008.84,C778337881,0.0,0.0,8,7.39461162,0,Savings,05-01-2018,Afternoon,0
TRX1148762381,CASH_IN,Republica Dominicana,183202.66,C1686568571,3793453.22,3976655.88,C1686568571,0.0,0.0,1,7.525658922,0,Savings,05-01-2018,Afternoon,0
TRX3789110191,PAYMENT,El Salvador,9537.3,C31234171,118002.0,108464.7,M1326045592,1681704.0,1691241.3,1,1.546000331,0,Savings,13-01-2018,Night,0
TRX7574974821,PAYMENT,Estados Unidos,2125.09,C473030237,19879.0,17753.91,M2055183685,854898.0,857023.09,14,4.999430723,0,Current,12-01-2018,Afternoon,0
TRX8699460643,PAYMENT,Malasia,264.93,C1003307628,3776.0,3511.07,M1595188851,1533053.0,1533317.93,11,6.222260668,0,Savings,07-01-2018,Afternoon,0
TRX9786964568,CASH_IN,India,9467.87,C1903051549,25909.0,35376.87,C1903051549,0.0,0.0,15,7.745826094,0,Current,06-01-2018,Night,0
TRX2472343792,PAYMENT,Estados Unidos,1253.6,C838800272,10861.0,9607.4,M1973256691,1261361.0,1262614.6,13,6.533515921,0,Current,11-01-2018,Afternoon,0
TRX3478141840,PAYMENT,China,688.58,C1217347025,51384.0,50695.42,M34150451,1635545.0,1636233.58,20,2.524431597,0,Savings,13-01-2018,Night,0
TRX2644730837,CASH_OUT,Camboya,18923.09,C1760992419,60227.53,41304.44,C1760992419,0.0,0.0,5,4.923364783,0,Current,13-01-2018,Night,0
TRX9959382948,CASH_OUT,Kazajistan,181231.33,C233852178,361272.0,180040.67,C233852178,0.0,0.0,11,3.040136656,0,Savings,06-01-2018,Morning,0
TRX6067255660,CASH_OUT,Guatemala,252921.55,C961997107,257357.14,4435.59,C961997107,0.0,0.0,15,8.637433769,0,Savings,10-01-2018,Afternoon,0
TRX6858002440,CASH_OUT,Nueva Zelanda,139247.62,C2114687352,1550325.0,1411077.38,C2114687352,0.0,0.0,11,5.027331631,0,Savings,03-01-2018,Morning,0
TRX2681009823,CASH_IN,Vietnam,764772.98,C482307698,3946209.08,4710982.06,C482307698,0.0,0.0,13,6.044869797,0,Savings,08-01-2018,Night,0
TRX1981450790,CASH_IN,Francia,168681.06,C728236551,10300000.0,10468681.06,C728236551,0.0,0.0,16,5.446643439,0,Savings,07-01-2018,Night,0
TRX5747246455,CASH_OUT,Francia,214983.83,C967343730,226652.0,11668.17,C967343730,0.0,0.0,7,3.92418081,0,Savings,10-01-2018,Night,0
TRX3179588407,PAYMENT,Argentina,6548.13,C1009997767,7201.0,652.87,M1349353453,200450.0,206998.13,17,2.560135434,0,Current,10-01-2018,Afternoon,0
TRX3161212035,PAYMENT,Rusia,9677.9,C1054753422,258703.0,249025.1,M118130260,1613998.0,1623675.9,19,0.355547798,0,Savings,19-01-2018,Afternoon,0
TRX8314429298,PAYMENT,Alemania,6917.1,C1250582716,13555.0,6637.9,M907815246,253006.0,259923.1,16,0.450109067,0,Current,11-01-2018,Afternoon,0
TRX7758548300,PAYMENT,Vietnam,10146.8,C789112531,305167.0,295020.2,M1740766363,1033002.0,1043148.8,5,3.145806451,0,Savings,07-01-2018,Night,0
TRX2609179459,CASH_IN,Mexico,209292.82,C1339507235,7674233.58,7883526.4,C1339507235,0.0,0.0,13,0.657248259,0,Current,13-01-2018,Afternoon,0
TRX4561097824,PAYMENT,Estados Unidos,8802.64,C1818827263,281947.73,273145.09,M1575171535,994658.0,1003460.64,8,7.955846053,0,Current,11-01-2018,Night,0
TRX3787853700,PAYMENT,Alemania,2212.69,C1622720604,5087.0,2874.31,M1658265745,1942939.0,1945151.69,8,2.114400711,0,Savings,08-01-2018,Morning,0
TRX2124584701,PAYMENT,India,5210.66,C1503844182,51132.0,45921.34,M375201108,1425278.0,1430488.66,17,1.893511662,0,Savings,16-01-2018,Morning,0
TRX2074055808,CASH_OUT,Honduras,75405.1,C263053820,1266869.0,1191463.9,C263053820,0.0,0.0,18,4.052549419,0,Current,12-01-2018,Morning,0
TRX7239032247,PAYMENT,Estados Unidos,957.47,C1353474994,9632.0,8674.53,M356904775,1779762.0,1780719.47,15,8.835670942,0,Savings,03-01-2018,Afternoon,0
TRX2529780108,PAYMENT,Japan,5674.62,C783141366,1186556.81,1180882.19,M688113407,298779.0,304453.62,20,6.079000141,0,Current,11-01-2018,Afternoon,0
TRX9062293697,TRANSFER,Colombia,714579.59,C456897159,980007.0,265427.41,C481402298,964003.33,1678582.92,16,0.091914642,0,Savings,05-01-2018,Night,0
TRX8327359506,PAYMENT,Tanzania,19.06,C437671997,70823.0,70803.94,M1507477906,520462.0,520481.06,16,0.23446064,0,Savings,10-01-2018,Morning,0
TRX5641300388,CASH_IN,Estados Unidos,6441.93,C1034327311,56151.12,62593.05,C1034327311,0.0,0.0,16,2.239852186,0,Current,25-01-2018,Afternoon,0
TRX4186068463,PAYMENT,Argentina,9169.8,C44332439,20746.0,11586.2,M317880757,0.0,0.0,11,4.329623047,0,Savings,06-01-2018,Night,1
TRX8409805556,CASH_IN,Rusia,51260.1,C261716431,3878333.64,3929593.74,C261716431,0.0,0.0,14,8.801763974,0,Savings,10-01-2018,Morning,0
TRX3216846952,PAYMENT,Estados Unidos,4881.52,C94748968,17739.0,12857.48,M1944815218,449810.0,454691.52,13,5.621477473,0,Savings,11-01-2018,Afternoon,0
TRX7832086011,CASH_IN,Estados Unidos,89141.18,C13478280,3653236.55,3742377.73,C13478280,0.0,0.0,4,0.83727351,0,Savings,03-01-2018,Afternoon,0
TRX4698670723,CASH_OUT,Estados Unidos,296590.49,C169249256,678696.0,382105.51,C169249256,0.0,0.0,19,0.702972868,0,Savings,07-01-2018,Afternoon,0
TRX1069016783,PAYMENT,Panama,12618.17,C1748799610,101296.0,88677.83,M1080786547,1348121.0,1360739.17,8,5.706184876,0,Current,07-01-2018,Morning,0
TRX9283766175,CREDIT,Filipinas,3466.15,C1504966484,202636.0,206102.15,C1396827930,181315.59,177849.44,6,3.15914028,0,Savings,25-01-2018,Afternoon,0
TRX7838666722,PAYMENT,Francia,2402.16,C440472115,3071.0,668.84,M1882348832,0.0,0.0,19,8.956544282,0,Current,06-01-2018,Morning,1
TRX8767861613,PAYMENT,Chile,502.61,C2111882926,15156.0,14653.39,M172518776,954458.0,954960.61,10,2.981661674,0,Savings,09-01-2018,Morning,0
TRX1025351651,TRANSFER,Mexico,731485.29,C751320808,1046922.0,315436.71,C801142660,3504660.25,4236145.54,17,6.142609999,0,Current,09-01-2018,Night,0
TRX6283440340,CASH_IN,Estados Unidos,108803.98,C1173340685,5309829.12,5418633.1,C1173340685,0.0,0.0,5,1.77297922,0,Savings,05-01-2018,Morning,0
TRX7160301762,PAYMENT,Nigeria,4111.34,C500885941,128052.0,123940.66,M1115381650,247628.0,251739.34,2,8.366885516,0,Current,03-01-2018,Morning,0
TRX8144346722,CREDIT,Estados Unidos,2840.25,C69670055,9770.0,12610.25,C1850180796,1268668.92,1265828.67,1,6.915155049,0,Savings,08-01-2018,Morning,0
TRX7732875244,CASH_IN,Indonesia,72980.01,C855894174,4303648.7,4376628.71,C855894174,0.0,0.0,17,1.642683017,0,Current,11-01-2018,Night,0
